review_id,app,country,year,date,rating,likes,lang,lang_corrected,lang_method,sentiment,adoption_drivers,adoption_barriers,cultural_factors,inclusion_signal,n_barriers,iai_score
9ea47675-58d6-4d1a-bced-1c04840dbf73,wave,sn,2022,2022-02-12 13:07:58,5,1,en,en,locale_lowconf,positive,"[""ease of use""]",[],[],weak,0,1.0
6a51414a-0b1f-4878-861f-d4e60db8223f,wave,sn,2022,2022-02-12 12:18:29,5,11,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
f828d3ce-b61f-4dc3-b506-e431b224d32c,wave,sn,2022,2022-02-12 10:46:13,5,2,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
86fbc9f7-c674-4d20-b1d3-6506c704331e,wave,sn,2022,2022-02-11 18:01:42,5,3,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],strong,0,1.0
720be449-47b7-4b3b-8d57-993ea7a4c297,wave,sn,2022,2022-02-11 12:23:49,5,2,en,en,langid,positive,"[""low fees"", ""access without bank""]","[""wide agent network""]","[""rural usage""]",strong,1,0.95
ef9e8b01-5f47-4b97-b530-7c13d4f8e041,wave,sn,2022,2022-02-11 09:43:15,5,32,en,en,langid,mixed,"[""ease of use""]","[""limited features""]",[],moderate,1,0.7
8e5720a5-4e25-4727-b20b-597991aa3b1a,wave,sn,2022,2022-02-11 05:23:51,5,44,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
e8e42991-331b-409e-937a-db7c61e3143c,wave,sn,2022,2022-02-11 01:55:04,5,1,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
d0199562-0e48-485d-8b0b-737dfd7bd1de,wave,sn,2022,2022-02-10 23:53:11,5,3,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
b4ddcf14-ec23-494f-965f-02a033f57bde,wave,sn,2022,2022-02-10 19:39:52,5,2,en,en,langid,positive,"[""ease of use"", ""reliability"", ""low fees""]",[],[],moderate,0,1.0
7bf6b314-a935-4915-bea1-385855247b19,wave,sn,2022,2022-02-10 19:37:24,5,1,en,en,langid,neutral,"[""wide agent network""]",[],"[""rural usage""]",strong,0,0.65
8ee68903-472b-426f-b612-581e3ce70bb5,wave,sn,2022,2022-02-10 18:50:22,5,2,en,en,locale_lowconf,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
8ac18f06-50fe-4b42-ab70-12c5d9ace42d,wave,sn,2022,2022-02-10 18:10:22,5,1,en,en,locale_short,positive,"[""ease of use""]",[],[],weak,0,1.0
6d526a18-f110-4287-b577-e76bcd8b1469,wave,sn,2022,2022-02-10 12:56:16,5,1,en,en,langid,neutral,[],[],[],none,0,0.35
d2842f5a-79a1-42f9-8a5e-4aff2ea18742,wave,sn,2022,2022-02-09 17:27:50,5,16,en,en,langid,mixed,"[""low fees""]","[""limited features""]",[],moderate,1,0.7
d3fee9a2-7788-4735-9959-4a34709abf21,wave,sn,2022,2022-02-08 20:14:32,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
bd902dd8-332f-4065-aa4e-580339e8e1c2,wave,sn,2022,2022-02-08 17:22:23,5,1,en,en,langid,negative,[],"[""limited features""]",[],weak,1,0.45
39a7c659-bb09-4b7b-99bd-cc7a86fc7b9f,wave,sn,2022,2022-02-08 09:41:32,5,9,en,en,langid,positive,"[""ease of use"", ""reliability"", ""low fees""]",[],[],moderate,0,1.0
c66e28e2-cf94-49d6-a249-e82efb1a4faf,wave,sn,2022,2022-02-07 22:37:33,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
25fd5ef0-3ee2-41ca-a0cb-805a3a1a48f2,wave,sn,2022,2022-02-07 21:33:37,5,2,en,en,langid,positive,"[""transaction speed"", ""ease of use""]",[],[],weak,0,1.0
5cb17534-707e-4e46-b2a3-0817c3220ccd,wave,sn,2022,2022-02-07 21:24:11,5,2,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
b1407336-5b2b-42eb-a8a5-990a3c5ad574,wave,sn,2022,2022-02-07 16:53:31,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
134f4df8-e034-44b7-bcda-dc49cea4ab10,wave,sn,2022,2022-02-07 15:59:51,5,1,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
4b6aa524-6378-4332-bbbd-a958984833c1,wave,sn,2022,2022-02-06 14:43:28,5,1,en,en,langid,neutral,"[""wide agent network""]",[],[],moderate,0,0.65
62a35cec-3d29-4a73-98f9-92620e34b806,wave,sn,2022,2022-02-06 05:07:49,5,5,en,en,langid,negative,[],"[""limited features"", ""kyc verification""]",[],none,2,0.1
9f88a4c1-32cb-4f06-94bb-527ff4a573a4,wave,sn,2022,2022-02-05 19:56:26,5,1,en,en,locale_lowconf,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
ff21e21c-d646-4ac4-acf7-691d43f75fde,wave,sn,2022,2022-02-05 13:25:27,5,2,en,en,langid,positive,"[""ease of use"", ""low fees""]",[],[],weak,0,1.0
0535e054-fba6-4426-8f01-c97aeb204c8a,wave,sn,2022,2022-02-05 01:52:38,5,4,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
08e294f6-132f-400e-a372-33ae90c84fb8,wave,sn,2022,2022-02-05 01:48:31,5,2,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],"[""cash preference""]",weak,0,1.0
7b6f4d0d-4097-4132-97f0-2eb295d82626,wave,sn,2022,2022-02-04 21:29:02,5,6,en,en,langid,positive,"[""low fees"", ""access without bank""]",[],[],strong,0,1.0
45466de6-46fe-4af6-9a9e-93452b0d3582,wave,sn,2022,2022-02-04 19:32:59,5,77,en,en,langid,positive,"[""reliability"", ""transaction speed"", ""poor customer service""]",[],"[""trust issues""]",strong,0,1.0
a23b0ee0-fd71-4e75-834d-e24280ca0fec,wave,sn,2022,2022-02-04 19:30:35,5,3,en,en,langid,positive,"[""low fees"", ""ease of use"", ""transaction speed""]",[],[],strong,0,1.0
7603ffab-0819-4ff1-abc4-a859f9e45428,wave,sn,2022,2022-02-04 17:31:51,5,1,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
f8be5d49-25e6-40bd-a020-94b076b75da5,wave,sn,2022,2022-02-04 15:02:24,5,1,en,en,langid,positive,[],[],[],moderate,0,1.0
14321aed-5f46-4746-8601-ef533ea55602,wave,sn,2022,2022-02-04 05:09:26,5,4,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],weak,0,1.0
e8b97bf9-d5fc-41b9-a321-e2b7188f54ed,wave,sn,2022,2022-02-03 20:40:52,5,141,en,en,langid,positive,"[""ease of use"", ""low fees"", ""merchant payments""]",[],[],strong,0,1.0
b5f9192c-1cb0-4d76-81d8-6529967960a5,wave,sn,2022,2022-02-03 19:59:14,5,3,en,en,langid,neutral,[],"[""kyc verification"", ""poor customer service""]",[],none,2,0.25
14792db0-6fa7-471c-b38d-ecc2156610b4,wave,sn,2022,2022-02-03 17:32:34,5,1,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
61a1bac1-0d1f-444e-a7ce-f6bf867be9d2,wave,sn,2022,2022-02-03 16:42:02,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
af645235-ab62-4c27-a623-fbda848c4591,wave,sn,2022,2022-02-03 15:51:52,5,7,en,en,langid,positive,"[""ease of use"", ""network connectivity""]",[],[],moderate,0,1.0
153f51e4-2775-4248-8c4a-a1982fa18dc9,wave,sn,2022,2022-02-03 07:59:21,5,1,en,fr,langid,positive,"[""transaction speed""]",[],[],weak,0,1.0
f046109b-a5dd-4bd8-9590-23cebd2d7d48,wave,sn,2022,2022-02-03 05:56:33,5,3,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
d24c6a58-2456-4646-9256-2d532e409a88,wave,sn,2022,2022-02-02 21:16:25,5,3,en,en,langid,positive,[],[],[],weak,0,1.0
ab978ef6-600c-4839-b535-7993e31cc3ef,wave,sn,2022,2022-02-02 12:34:22,5,3,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
581d6afc-ac8f-494b-92ef-f62bdde13aaa,wave,sn,2022,2022-02-02 11:58:05,5,4,en,en,langid,positive,"[""reliability"", ""security concerns""]",[],[],weak,0,1.0
9cb474dc-7a6b-48f1-9702-29a4264f7deb,wave,sn,2022,2022-02-01 20:36:18,5,11,en,en,langid,mixed,[],"[""security concerns"", ""trust issues""]","[""trust issues""]",none,2,0.35
91a48dd2-76f1-4ee2-b58e-b0a3a23db6f7,wave,sn,2022,2022-02-01 18:05:46,5,1,en,en,langid,neutral,[],[],[],none,0,0.35
182a2b48-32b5-49e9-9bf9-3bfbc089a1a1,wave,sn,2022,2022-02-01 14:29:27,5,3,en,en,langid,positive,"[""low fees"", ""access without bank"", ""ease of use""]",[],"[""rural usage""]",strong,0,1.0
4e543e95-c3fb-47cf-ad54-010aff261778,wave,sn,2022,2022-01-31 17:11:38,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
ad9e86eb-fbb0-42e4-a26c-01de3be1535e,wave,sn,2022,2022-01-31 12:37:58,5,5,en,en,langid,mixed,[],"[""wide agent network""]","[""rural usage""]",strong,1,0.7
1a6113eb-d478-4d30-94c9-5d03d454e362,wave,sn,2022,2022-01-31 12:01:28,5,5,en,en,langid,positive,"[""wide agent network""]",[],"[""trust issues""]",weak,0,1.0
3d95886d-186f-440a-8b3e-2470ba00d4db,wave,sn,2022,2022-01-28 10:20:50,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
20caff81-c3dc-401a-be80-5a4fe294271d,wave,sn,2022,2022-01-27 07:33:06,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
63ceaa01-c46f-4580-86d9-a5f2e49c801a,wave,sn,2022,2022-01-27 06:56:50,5,2,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
9e9b9133-fff5-4227-ba48-1320b27f2963,wave,sn,2022,2022-01-26 21:45:09,5,1,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
6fda1807-1e2c-4c4c-bf29-41b778383eaf,wave,sn,2022,2022-01-26 19:46:17,5,3,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
13d38749-4136-4c9f-88c3-18cc799e6c9e,wave,sn,2022,2022-01-26 17:18:59,5,159,en,en,langid,mixed,"[""low fees"", ""ease of use"", ""reliability""]","[""limited features""]","[""rural usage""]",moderate,1,0.7
669dc331-d7b1-4ab2-b9d0-8b0bea82ee85,wave,sn,2022,2022-01-26 10:00:10,5,4,en,en,langid,positive,"[""ease of use"", ""transaction speed""]",[],[],moderate,0,1.0
83e9100d-bbb4-4722-8ac7-9ab08959cf54,wave,sn,2022,2022-01-25 16:19:31,5,1,en,en,locale_short,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
ad4f3ca8-ca8d-4a40-affb-33476c4c12c7,wave,sn,2022,2022-01-24 22:52:02,5,5,en,en,langid,mixed,"[""ease of use"", ""reliability""]","[""limited features""]",[],weak,1,0.7
4fbc91c0-bf99-4806-a346-dc9a38f7ce88,wave,sn,2022,2022-01-24 16:54:12,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
b4b23159-b8d9-44a7-b0b3-835a39ef4399,wave,sn,2022,2022-01-23 16:47:38,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],"[""rural usage""]",strong,0,1.0
154303d4-9207-41b5-b016-ed49c6577657,wave,sn,2022,2022-01-23 08:41:01,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
28a1f0a7-0d43-47ea-98ee-dec7772c4057,wave,sn,2022,2022-01-22 11:00:51,5,22,en,en,langid,positive,"[""low fees""]",[],"[""cash preference"", ""rural usage""]",strong,0,1.0
41ea746c-ccc9-4944-833e-5fdda028f02d,wave,sn,2022,2022-01-21 17:26:51,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
90765e6c-87df-4916-ba86-de983947d521,wave,sn,2022,2022-01-21 09:01:24,5,17,en,en,langid,mixed,"[""ease of use"", ""reliability""]","[""limited features""]","[""trust issues""]",moderate,1,0.7
9f41f59c-1ff1-4cfb-b98a-a511b164db17,wave,sn,2022,2022-01-21 07:19:21,5,1,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],"[""language barrier"", ""trust issues""]",moderate,0,1.0
0f20dd22-6633-4b0d-a8ab-89014b01ec78,wave,sn,2022,2022-01-20 11:29:56,5,122,en,en,langid,positive,"[""low fees"", ""ease of use""]",[],"[""family influence"", ""cash preference""]",strong,0,1.0
9879d7ba-3aaf-44f3-8ada-8582c707a33c,wave,sn,2022,2022-01-20 11:11:38,5,5,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],moderate,0,1.0
4580aef0-a1ca-4d57-9c25-b70aa0d603ea,wave,sn,2022,2022-01-19 15:18:49,5,2,en,en,langid,mixed,[],"[""limited features""]",[],weak,1,0.7
75369e84-f947-41c6-b765-6e58055c3238,wave,sn,2022,2022-01-19 07:16:46,5,2,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
0370cd83-ad54-4d69-8dbe-5c43646229bd,wave,sn,2022,2022-01-19 05:57:15,5,12,en,en,langid,mixed,"[""ease of use"", ""reliability""]","[""security concerns""]","[""trust issues""]",weak,1,0.7
6b61654b-3aad-43fb-81a7-ff6ed5f130da,wave,sn,2022,2022-01-18 16:32:41,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
f8a01d6a-3a57-4d33-9e65-2022bbabe1bd,wave,sn,2022,2022-01-18 15:35:59,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
59813ab1-08ed-495a-84fc-6aff48e34384,wave,sn,2022,2022-01-18 14:11:09,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
9900ce10-7653-4dba-bf3d-ec108fd5f088,wave,sn,2022,2022-01-18 10:55:07,5,4,en,en,langid,mixed,"[""ease of use""]","[""limited features""]",[],moderate,1,0.7
fa615dee-9cac-4a73-a29b-57eb449c8cf6,wave,sn,2022,2022-01-18 04:27:15,5,4,en,en,langid,mixed,"[""ease of use""]","[""limited features""]",[],moderate,1,0.7
106f6d39-4618-43e0-8de2-8deb30d486a1,wave,sn,2022,2022-01-16 20:51:37,5,5,en,en,langid,mixed,"[""ease of use""]","[""limited features""]","[""diaspora remittance""]",moderate,1,0.7
5288a4a7-df51-4ecc-90c7-5ea352688c29,wave,sn,2022,2022-01-16 14:50:53,5,2,en,en,langid,negative,[],"[""poor customer service"", ""ease of use""]",[],weak,2,0.4
03b563eb-22c7-42a5-b2a1-20f10b6e6b5f,wave,sn,2022,2022-01-15 14:07:09,5,0,en,fr,langid,positive,[],[],[],weak,0,1.0
a2293ccb-15f4-4224-ae9a-5175df0b635e,wave,sn,2022,2022-01-15 10:06:13,5,4,en,en,langid,positive,"[""ease of use"", ""merchant payments""]",[],[],moderate,0,1.0
ddfdac14-f6c7-4c47-b579-a7ecba4b336b,wave,sn,2022,2022-01-15 01:27:46,5,18,en,en,langid,positive,"[""transaction speed"", ""low fees"", ""ease of use""]",[],[],strong,0,1.0
89a6b387-e6a4-4fa2-8bdc-cbc9f697a43b,wave,sn,2022,2022-01-14 20:39:40,5,167,en,en,langid,mixed,"[""ease of use""]","[""limited features""]",[],moderate,1,0.7
e7a31e1c-961c-4891-9a35-cf6f82802960,wave,sn,2022,2022-01-14 18:55:34,5,2,en,en,langid,positive,"[""transaction speed""]",[],[],moderate,0,1.0
3dfe218a-6259-4648-915b-0725471d51d8,wave,sn,2022,2022-01-14 17:42:08,5,2,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
21666927-5798-48a6-93b5-e69d88439fff,wave,sn,2022,2022-01-14 17:10:49,5,2,en,en,locale_lowconf,positive,"[""reliability""]",[],[],weak,0,1.0
4e69b0f3-3310-45c5-a54f-9644b8f694d5,wave,sn,2022,2022-01-14 16:16:28,5,2,en,en,langid,positive,[],[],"[""diaspora remittance""]",strong,0,1.0
a52c8d0e-cee4-4f66-a883-bc4f9fb1d07c,wave,sn,2022,2022-01-14 15:44:04,5,5,en,en,langid,mixed,"[""ease of use""]","[""app crashes"", ""limited features""]",[],moderate,2,0.65
6d8eaf33-2c46-4f08-ae0d-53070f0fb987,wave,sn,2022,2022-01-14 10:50:50,5,8,en,en,langid,positive,"[""low fees"", ""ease of use""]",[],[],strong,0,1.0
18df9d2d-f30f-4d33-bcd5-5e25eb20b270,wave,sn,2022,2022-01-14 09:11:54,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
0441253c-334b-4577-bac4-2b46a0254421,wave,sn,2022,2022-01-14 06:03:43,5,1,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
5c3c9768-d2c0-4c1f-9270-da7f6fde4712,wave,sn,2022,2022-01-13 21:27:47,5,5,en,en,langid,positive,"[""ease of use"", ""transaction speed"", ""reliability""]",[],[],strong,0,1.0
d6d4df59-a782-4bc6-9541-01d3628f09fc,wave,sn,2022,2022-01-13 16:56:07,5,3,en,en,langid,mixed,"[""security concerns"", ""low fees"", ""ease of use""]","[""limited features""]",[],strong,1,0.7
1903799a-bf99-4d65-8919-7128879c8fe2,wave,sn,2022,2022-01-13 14:21:25,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
240a2a39-8a62-4a1f-addb-72517f317a15,wave,sn,2022,2022-01-13 10:00:43,5,37,en,en,langid,mixed,[],"[""failed transactions"", ""poor customer service""]",[],weak,2,0.65
136a59d3-7953-4fc7-b7dd-13dc042b1e16,wave,sn,2022,2022-01-12 20:10:06,5,3,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],moderate,0,1.0
e6254112-b860-44c3-afdc-16e044f6825a,wave,sn,2022,2022-01-11 11:11:27,5,1,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
858b2edf-2ef8-491d-9ab6-d6e8be33dc74,wave,sn,2022,2022-01-10 05:35:29,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
dad9c8a2-9c00-45b0-b7e9-00621005f89b,wave,sn,2022,2022-01-09 21:39:05,5,2,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
dfba1885-6d4d-435d-aa89-0b57ae2cb860,wave,sn,2022,2022-01-09 08:04:06,5,10,en,en,langid,positive,"[""ease of use"", ""low fees""]",[],[],strong,0,1.0
c5f2049d-0c4d-414e-9057-6d5f89f3455f,wave,sn,2022,2022-01-08 13:50:50,5,3,en,en,langid,mixed,[],"[""limited features""]",[],weak,1,0.7
35d4d119-bdf5-416e-8fef-d7fd3140d3a6,wave,sn,2022,2022-01-07 10:53:13,5,1,en,en,langid,negative,[],"[""security concerns"", ""high fees""]","[""trust issues"", ""language barrier""]",none,2,0.1
23c455cd-7a85-4052-bcb7-8097bf5e702e,wave,sn,2022,2022-01-07 08:34:48,5,3,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
5b48a071-d8c3-4f27-a47e-50ddb83c4b8d,wave,sn,2022,2022-01-06 10:44:30,5,3,en,en,langid,positive,"[""transaction speed"", ""ease of use""]",[],[],moderate,0,1.0
6eee4a36-afcd-4120-be6d-2610cfe6443c,wave,sn,2022,2022-01-05 19:12:58,5,1,en,en,langid,neutral,"[""ease of use"", ""reliability""]",[],[],weak,0,0.65
ed77931e-f428-4f28-aebd-9474032842cc,wave,sn,2022,2022-01-04 15:49:46,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
abfe5258-0fad-4f61-9479-e2cb8048693c,wave,sn,2022,2022-01-04 11:05:02,5,2,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],strong,0,1.0
3aaacd90-b49f-4ed4-ab6c-4684ef9cf60f,wave,sn,2022,2022-01-02 14:50:07,5,12,en,en,langid,positive,"[""low fees""]",[],[],strong,0,1.0
decfb4b5-953a-4cc1-a75b-947c268a07f5,wave,sn,2022,2022-01-02 13:14:51,5,1,en,en,langid,neutral,"[""wide agent network""]",[],"[""rural usage""]",moderate,0,0.65
356308aa-6baf-4528-bf03-5ec601f9bea6,wave,sn,2022,2022-01-01 09:51:00,5,3,en,en,langid,positive,"[""reliability"", ""ease of use""]",[],[],weak,0,1.0
ebfe1715-c467-4008-a465-223becf8b2af,wave,sn,2022,2022-01-01 00:11:07,5,1,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],weak,0,1.0
ac4dbb98-a099-411c-ac9b-c75fa284696d,wave,sn,2021,2021-12-31 11:13:52,5,14,en,en,langid,mixed,"[""ease of use""]","[""limited features""]",[],moderate,1,0.7
3344911b-6770-4e4e-bced-7dcec251efc9,wave,sn,2021,2021-12-30 15:24:00,5,2,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
0ff19554-4ee9-4212-b4f6-0a4f0705f3d0,wave,sn,2021,2021-12-30 13:34:17,5,2,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
3ddcbd8c-3b48-415d-8793-5a6af8e94391,wave,sn,2021,2021-12-30 09:42:59,5,3,en,en,langid,positive,"[""low fees""]",[],[],moderate,0,1.0
74d178aa-9441-45eb-aa23-9a04b82d24af,wave,sn,2021,2021-12-30 05:04:26,5,9,en,en,langid,positive,"[""low fees"", ""ease of use"", ""reliability""]",[],[],strong,0,1.0
6fcbd600-bb67-431e-8426-a98f88e451e0,wave,sn,2021,2021-12-29 19:26:22,5,3,en,en,langid,positive,[],[],[],weak,0,1.0
1ff98af5-d094-4ab3-b66b-b87f1f19d9eb,wave,sn,2021,2021-12-29 14:04:54,5,5,en,en,langid,positive,[],[],[],weak,0,1.0
d7c219b0-f286-4e4d-8871-5092b6f36ce2,wave,sn,2021,2021-12-29 07:16:34,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
85ce0e86-53aa-44a2-8220-32a99d6c89b6,wave,sn,2021,2021-12-28 17:38:48,5,4,en,en,langid,positive,"[""reliability"", ""low fees""]",[],[],moderate,0,1.0
3a82eddb-075d-472f-83df-ec3a95ebed38,wave,sn,2021,2021-12-28 16:33:57,5,1,en,en,langid,mixed,[],"[""poor customer service""]",[],none,1,0.4
2facc3d0-7d68-41ba-9982-2a68b8711e61,wave,sn,2021,2021-12-28 12:51:53,5,2,en,en,langid,positive,"[""reliability""]",[],[],moderate,0,1.0
cdf6937e-4296-43c0-b82b-296b0913e708,wave,sn,2021,2021-12-28 03:10:19,5,1,en,en,langid,neutral,[],[],[],none,0,0.35
9a3e939d-8c71-4733-ad2b-49ba04c510ee,wave,sn,2021,2021-12-27 21:17:59,5,1,en,en,langid,positive,"[""reliability""]",[],[],weak,0,1.0
6ff13a2a-749c-4594-8cab-9ce2c5c6687a,wave,sn,2021,2021-12-27 13:32:12,5,2,en,en,langid,positive,[],[],[],weak,0,1.0
e158d46b-72db-43ad-b47e-af6d8b0514a0,wave,sn,2021,2021-12-27 08:23:23,5,2,en,en,langid,positive,"[""reliability"", ""merchant payments""]",[],[],moderate,0,1.0
2e1fde1f-7c37-4d82-bf04-9fb0ad964d91,wave,sn,2021,2021-12-26 10:47:19,5,2,en,en,langid,mixed,[],[],[],weak,0,0.75
d8eec6fc-6bf0-4a5b-af2a-02840302b936,wave,sn,2021,2021-12-26 07:55:30,5,3,en,fr,langid,positive,"[""reliability""]",[],[],moderate,0,1.0
9b643caa-6d7f-4203-9dfa-e417b1ebf12f,wave,sn,2021,2021-12-25 18:03:13,5,14,en,en,langid,mixed,"[""transaction speed""]","[""limited features""]",[],moderate,1,0.7
0cba295c-a52f-4622-afd1-5df3b2f7f783,wave,sn,2021,2021-12-25 15:44:02,5,1,en,en,locale_short,positive,[],[],[],weak,0,1.0
ea6970ec-f7b0-4545-b4db-fc620c7de21a,wave,sn,2021,2021-12-25 09:42:55,5,1,en,en,langid,neutral,[],[],[],weak,0,0.65
9301eb29-c0c4-47ed-927c-18504d955a6a,wave,sn,2021,2021-12-25 04:03:14,5,8,en,en,langid,mixed,[],"[""limited features""]",[],weak,1,0.7
65c7870a-fdc0-4721-b4e4-ea98d41eca3f,wave,sn,2021,2021-12-24 19:41:38,5,3,en,en,langid,positive,"[""ease of use""]",[],[],strong,0,1.0
3e008dde-76df-4d78-b7be-78a50bdd33a6,wave,sn,2021,2021-12-24 17:04:10,5,11,en,en,langid,positive,"[""low fees"", ""ease of use""]",[],[],strong,0,1.0
75c6b0e4-6142-4941-a5fc-4fab7ba96c17,wave,sn,2021,2021-12-24 10:40:55,5,5,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
839ef379-8f58-4056-b076-5249b71f3f9e,wave,sn,2021,2021-12-24 09:09:34,5,14,en,en,langid,positive,"[""low fees"", ""ease of use""]",[],[],strong,0,1.0
aa36bd04-04b8-4d57-b396-30883d2f1a6e,wave,sn,2021,2021-12-23 10:02:46,5,2,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
8efebabe-0c28-492a-ba7f-ede381f92173,wave,sn,2021,2021-12-23 09:49:42,5,4,en,en,langid,mixed,[],"[""limited features""]",[],weak,1,0.7
8fa095b1-2d15-4b25-9254-16e1370181d9,wave,sn,2021,2021-12-23 09:07:59,5,2,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
d22491d7-18a2-43b9-9900-845830218f58,wave,sn,2021,2021-12-23 08:29:07,5,4,en,en,langid,positive,"[""reliability""]",[],[],moderate,0,1.0
8193d923-9fee-40a8-827e-b0ba6fc0324b,wave,sn,2021,2021-12-22 23:24:08,5,1,en,en,langid,positive,"[""ease of use""]",[],[],moderate,0,1.0
76c67945-f58d-4bd3-ba5a-6918c2ae533d,wave,sn,2021,2021-12-22 16:16:34,5,4,en,en,langid,positive,"[""low fees""]",[],[],strong,0,1.0
919401df-082d-4895-99c6-203e804dc655,wave,sn,2021,2021-12-21 19:34:50,5,8,en,en,langid,positive,"[""transaction speed"", ""low fees""]",[],[],strong,0,1.0
efdb5298-c9cf-46e3-a0de-1fcaf1adc4af,wave,sn,2021,2021-12-19 20:11:07,5,1,en,en,langid,positive,[],[],[],weak,0,1.0
524036d3-8f63-4fbf-9558-729e8443b032,wave,sn,2021,2021-12-18 16:37:48,5,7,en,en,langid,positive,"[""ease of use"", ""reliability""]",[],[],moderate,0,1.0
c16dc04c-ea38-4245-ab8f-baf47657b208,wave,sn,2021,2021-12-18 07:24:55,5,2,en,en,langid,positive,"[""ease of use""]",[],[],weak,0,1.0
86b9d61e-140a-4573-97e3-5c3aa988c14c,wave,sn,2021,2021-12-17 16:44:56,5,1,en,en,langid,positive,"[""transaction speed"", ""ease of use""]",[],[],moderate,0,1.0
733ce04b-595e-488d-b2be-3b45797319d6,wave,sn,2021,2021-12-16 22:10:49,5,6,en,en,langid,mixed,[],"[""limited features""]","[""diaspora remittance""]",weak,1,0.7
d23890df-20ca-4d63-bf9d-f26685bb75bb,wave,sn,2021,2021-12-15 21:39:16,5,2,en,en,langid,positive,"[""access without bank"", ""ease of use""]",[],[],moderate,0,1.0
39f9d022-ea6a-4bb5-86fe-96f14dd1131d,wave,sn,2021,2021-12-15 20:01:15,5,1,en,en,langid,neutral,[],[],[],weak,0,0.65
40335e10-59dd-433c-8566-f00ba94da02e,wave,sn,2021,2021-12-15 19:01:01,5,2,en,en,langid,positive,"[""access without bank"", ""ease of use""]",[],[],moderate,0,1.0
07749907-ddd6-4215-9bd8-b1eb7c36625c,wave,sn,2021,2021-12-13 10:07:35,5,2,en,en,langid,positive,"[""transaction speed"", ""reliability""]",[],[],moderate,0,1.0
